date,series_key,value
2017-04-03,usd_vnd,22750.0
2017-04-03,fx_vcb,22750.0
2017-04-03,fx_tudo,22780.0
2017-04-03,fx_sbv,22899.0
2017-04-04,world_gold_usd,1255.0
2017-04-04,world_gold_vnd,34385047.0
2017-04-04,sjc_sell,35708000.0
2017-04-04,gap,1322953.0
2017-04-04,pct_gap,0.038474660220763984
2017-04-04,usd_vnd,22725.0
2017-04-04,fx_vcb,22725.0
2017-04-04,fx_tudo,22710.0
2017-04-04,fx_sbv,22907.0
2017-04-05,world_gold_usd,1245.4
2017-04-05,world_gold_vnd,34099499.0
2017-04-05,sjc_sell,36333000.0
2017-04-05,gap,2233501.0
2017-04-05,pct_gap,0.06549952537425843
2017-04-05,usd_vnd,22710.0
2017-04-05,fx_vcb,22710.0
2017-04-05,fx_tudo,22730.0
2017-04-05,fx_sbv,22916.0
2017-04-06,world_gold_usd,1250.3
2017-04-07,world_gold_usd,1254.3
2017-04-07,world_gold_vnd,34312939.0
2017-04-07,sjc_sell,35693000.0
2017-04-07,gap,1380061.0
2017-04-07,pct_gap,0.040219842433199905
2017-04-07,usd_vnd,22690.0
2017-04-07,fx_vcb,22690.0
2017-04-07,fx_tudo,22710.0
2017-04-07,fx_sbv,22930.0
2017-04-10,world_gold_usd,1251.1
2017-04-10,world_gold_vnd,34255567.0
2017-04-10,sjc_sell,35698000.0
2017-04-10,gap,1442433.0
2017-04-10,pct_gap,0.04210798787829143
2017-04-10,usd_vnd,22710.0
2017-04-10,fx_vcb,22710.0
2017-04-10,fx_tudo,22720.0
2017-04-10,fx_sbv,22935.0
2017-04-11,world_gold_usd,1271.2
2017-04-11,world_gold_vnd,34790586.0
2017-04-11,sjc_sell,35733000.0
2017-04-11,gap,942414.0
2017-04-11,pct_gap,0.02708818989136889
2017-04-11,usd_vnd,22700.0
2017-04-11,fx_vcb,22700.0
2017-04-11,fx_tudo,22700.0
2017-04-11,fx_sbv,22941.0
2017-04-12,world_gold_usd,1275.3
2017-04-12,world_gold_vnd,34902796.0
2017-04-12,sjc_sell,35993000.0
2017-04-12,gap,1090204.0
2017-04-12,pct_gap,0.03123543454799438
2017-04-12,usd_vnd,22700.0
2017-04-12,fx_vcb,22700.0
2017-04-12,fx_tudo,22690.0
2017-04-12,fx_sbv,22941.0
2017-04-13,world_gold_usd,1285.9
2017-04-13,world_gold_vnd,35208404.0
2017-04-13,sjc_sell,36038000.0
2017-04-13,gap,829596.0
2017-04-13,pct_gap,0.02356244264863582
2017-04-13,usd_vnd,22710.0
2017-04-13,fx_vcb,22710.0
2017-04-13,fx_tudo,22690.0
2017-04-13,fx_sbv,22970.0
2017-04-14,sjc_sell,36203000.0
2017-04-14,usd_vnd,22725.0
2017-04-14,fx_vcb,22725.0
2017-04-14,fx_tudo,22710.0
2017-04-14,fx_sbv,22970.0
2017-04-17,world_gold_usd,1289.4
2017-04-17,world_gold_vnd,35366418.0
2017-04-17,sjc_sell,36508000.0
2017-04-17,gap,1141582.0
2017-04-17,pct_gap,0.03227870009340499
2017-04-17,usd_vnd,22750.0
2017-04-17,fx_vcb,22750.0
2017-04-17,fx_tudo,22700.0
2017-04-17,fx_sbv,22973.0
2017-04-18,world_gold_usd,1291.7
2017-04-18,world_gold_vnd,35491797.0
2017-04-18,sjc_sell,36188000.0
2017-04-18,gap,696203.0
2017-04-18,pct_gap,0.01961588476345675
2017-04-18,usd_vnd,22790.0
2017-04-18,fx_vcb,22790.0
2017-04-18,fx_tudo,22720.0
2017-04-18,fx_sbv,22973.0
2017-04-19,world_gold_usd,1281.4
2017-04-19,world_gold_vnd,35170163.0
2017-04-19,sjc_sell,36183000.0
2017-04-19,gap,1012837.0
2017-04-19,pct_gap,0.028798188964890496
2017-04-19,usd_vnd,22765.0
2017-04-19,fx_vcb,22765.0
2017-04-19,fx_tudo,22765.0
2017-04-19,fx_sbv,22972.0
2017-04-20,world_gold_usd,1281.9
2017-04-20,world_gold_vnd,35168431.0
2017-04-20,sjc_sell,36083000.0
